RecordTypeId,Field__c,Field_Label__c,New_Value__c,Object__c,Object_Label__c,Old_Value__c,Record_Id__c,Record_Name__c,Relation__c,User__c,Errors,Id
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Account,Account,0052o000009g7TrAAI,0012o00002eQpCeAAK,Siemens Financial Services GmbH,On Record,0052o000009g7UdAAI,,a029E00000NxlzXQAR
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:18:17,Account,Account,2020-04-23 15:34:52,0012o00002eQpCeAAK,Siemens Financial Services GmbH,On Record,0052o000009g7UdAAI,,a029E00000NxlzYQAR
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,0,Account,Account,1,0012o00002eQpCeAAK,Siemens Financial Services GmbH,On Record,0052o000009g7UdAAI,,a029E00000NxlzZQAR
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000012lQEJAA2,Hamburger Sparkasse - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzaQAB
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000012lQEJAA2,Hamburger Sparkasse - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzbQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:18:38,Opportunity,Opportunity,2020-04-14 15:00:28,0062o000012lQEJAA2,Hamburger Sparkasse - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzcQAB
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Other,Opportunity,Opportunity,,0062o000012lQEJAA2,Hamburger Sparkasse - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzdQAB
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,SME Liquidity Manager,Opportunity,Opportunity,,0062o000012lQEJAA2,Hamburger Sparkasse - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzeQAB
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Qualifying,0062o000012lQEJAA2,Hamburger Sparkasse - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzfQAB
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Account,Account,0052o00000A4d6MAAR,0012o00002W0ok8AAB,Hamburger Sparkasse AG,On Record,0052o000009g7UdAAI,,a029E00000NxlzgQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:18:38,Account,Account,2020-05-07 11:51:58,0012o00002W0ok8AAB,Hamburger Sparkasse AG,On Record,0052o000009g7UdAAI,,a029E00000NxlzhQAB
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,1,Account,Account,2,0012o00002W0ok8AAB,Hamburger Sparkasse AG,On Record,0052o000009g7UdAAI,,a029E00000NxlziQAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012lRQnAAM,paypal - SME Liquidity Manager,,0052o000009g7UdAAI,,a029E00000NxlzjQAB
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000012lRQnAAM,paypal - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzkQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:19:14,Opportunity,Opportunity,2020-04-15 11:57:17,0062o000012lRQnAAM,paypal - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzlQAB
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Other,Opportunity,Opportunity,,0062o000012lRQnAAM,paypal - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzmQAB
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,SME Liquidity Manager,Opportunity,Opportunity,,0062o000012lRQnAAM,paypal - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlznQAB
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Qualifying,0062o000012lRQnAAM,paypal - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzoQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:19:14,Account,Account,2020-04-29 11:03:09,0012o00002W0oEkAAJ,Paypal,On Record,0052o000009g7UdAAI,,a029E00000NxlzpQAB
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,1,Account,Account,2,0012o00002W0oEkAAJ,Paypal,On Record,0052o000009g7UdAAI,,a029E00000NxlzqQAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012lQFbAAM,Stadtsparkasse München - SME Liquidity Manager,,0052o000009g7UdAAI,,a029E00000NxlzrQAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012lRMSAA2,Volksbank Mittelhessen - SME Liquidity Manager,,0052o000009g7UdAAI,,a029E00000NxlzsQAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000013QwkNAAS,N26 - Upsell ASK,,0052o000009g7UdAAI,,a029E00000NxlztQAB
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000012lQFbAAM,Stadtsparkasse München - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzuQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:19:39,Opportunity,Opportunity,2020-04-15 11:57:09,0062o000012lQFbAAM,Stadtsparkasse München - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzvQAB
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Other,Opportunity,Opportunity,,0062o000012lQFbAAM,Stadtsparkasse München - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzwQAB
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,SME Liquidity Manager,Opportunity,Opportunity,,0062o000012lQFbAAM,Stadtsparkasse München - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzxQAB
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Qualifying,0062o000012lQFbAAM,Stadtsparkasse München - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000NxlzyQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:19:40,Account,Account,2020-05-07 11:18:45,0012o00002W0ok6AAB,Stadtsparkasse München,On Record,0052o000009g7UdAAI,,a029E00000NxlzzQAB
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,1,Account,Account,2,0012o00002W0ok6AAB,Stadtsparkasse München,On Record,0052o000009g7UdAAI,,a029E00000Nxm00QAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012lRMRAA2,Volksbank Bielefeld Gütersloh - SME Liquidity Manager,,0052o000009g7UdAAI,,a029E00000Nxm01QAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o00000y7ellAAA,N26 - ASK,,0052o000009g7UdAAI,,a029E00000Nxm02QAB
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,0.00,Opportunity,Opportunity,3375.00,0062o000012lRMRAA2,Volksbank Bielefeld Gütersloh - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm03QAB
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000012lRMRAA2,Volksbank Bielefeld Gütersloh - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm04QAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:19:59,Opportunity,Opportunity,2020-04-20 07:41:21,0062o000012lRMRAA2,Volksbank Bielefeld Gütersloh - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm05QAB
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Other,Opportunity,Opportunity,,0062o000012lRMRAA2,Volksbank Bielefeld Gütersloh - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm06QAB
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,SME Liquidity Manager,Opportunity,Opportunity,,0062o000012lRMRAA2,Volksbank Bielefeld Gütersloh - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm07QAB
0129E000000XXm6QAG,Probability,Probability (%),0,Opportunity,Opportunity,5,0062o000012lRMRAA2,Volksbank Bielefeld Gütersloh - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm08QAB
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Engage,0062o000012lRMRAA2,Volksbank Bielefeld Gütersloh - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm09QAB
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Account,Account,0052o000009g7TrAAI,0012o00002eQp9zAAC,Volksbank Bielefeld-Gütersloh eG,On Record,0052o000009g7UdAAI,,a029E00000Nxm0AQAR
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:19:59,Account,Account,2020-04-23 11:32:08,0012o00002eQp9zAAC,Volksbank Bielefeld-Gütersloh eG,On Record,0052o000009g7UdAAI,,a029E00000Nxm0BQAR
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,0,Account,Account,1,0012o00002eQp9zAAC,Volksbank Bielefeld-Gütersloh eG,On Record,0052o000009g7UdAAI,,a029E00000Nxm0CQAR
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,0.00,Opportunity,Opportunity,3375.00,0062o000012lRMSAA2,Volksbank Mittelhessen - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0DQAR
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000012lRMSAA2,Volksbank Mittelhessen - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0EQAR
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:20:20,Opportunity,Opportunity,2020-04-20 07:41:29,0062o000012lRMSAA2,Volksbank Mittelhessen - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0FQAR
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Other,Opportunity,Opportunity,,0062o000012lRMSAA2,Volksbank Mittelhessen - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0GQAR
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,SME Liquidity Manager,Opportunity,Opportunity,,0062o000012lRMSAA2,Volksbank Mittelhessen - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0HQAR
0129E000000XXm6QAG,Probability,Probability (%),0,Opportunity,Opportunity,5,0062o000012lRMSAA2,Volksbank Mittelhessen - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0IQAR
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Engage,0062o000012lRMSAA2,Volksbank Mittelhessen - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0JQAR
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:20:20,Account,Account,2020-05-07 11:18:45,0012o00002W0pDJAAZ,Volksbank Mittelhessen,On Record,0052o000009g7UdAAI,,a029E00000Nxm0KQAR
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,0,Account,Account,1,0012o00002W0pDJAAZ,Volksbank Mittelhessen,On Record,0052o000009g7UdAAI,,a029E00000Nxm0LQAR
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000012lRYSAA2,PwC  - Intro sobald Referenz live | Disitibution Partner,On Record,0052o000009g7UdAAI,,a029E00000Nxm0MQAR
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:20:42,Opportunity,Opportunity,2020-04-15 11:56:52,0062o000012lRYSAA2,PwC  - Intro sobald Referenz live | Disitibution Partner,On Record,0052o000009g7UdAAI,,a029E00000Nxm0NQAR
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Other,Opportunity,Opportunity,,0062o000012lRYSAA2,PwC  - Intro sobald Referenz live | Disitibution Partner,On Record,0052o000009g7UdAAI,,a029E00000Nxm0OQAR
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,SME Liquidity Manager,Opportunity,Opportunity,,0062o000012lRYSAA2,PwC  - Intro sobald Referenz live | Disitibution Partner,On Record,0052o000009g7UdAAI,,a029E00000Nxm0PQAR
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Qualifying,0062o000012lRYSAA2,PwC  - Intro sobald Referenz live | Disitibution Partner,On Record,0052o000009g7UdAAI,,a029E00000Nxm0QQAR
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Account,Account,0052o000009g7TrAAI,0012o00002W0o5qAAB,PwC,On Record,0052o000009g7UdAAI,,a029E00000Nxm0RQAR
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:20:42,Account,Account,2020-04-28 17:31:19,0012o00002W0o5qAAB,PwC,On Record,0052o000009g7UdAAI,,a029E00000Nxm0SQAR
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,0,Account,Account,1,0012o00002W0o5qAAB,PwC,On Record,0052o000009g7UdAAI,,a029E00000Nxm0TQAR
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012lPoaAAE,Deutsche Bank - SME Liquidity Manager,,0052o000009g7UdAAI,,a029E00000Nxm0UQAR
0129E000000eAnDQAU,,,,Account,Account,,0012o00002W0oFJAAZ,N26 Bank GmbH,,0052o000009g7UdAAI,,a029E00000Nxm0VQAR
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000012lPoaAAE,Deutsche Bank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0WQAR
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:21:02,Opportunity,Opportunity,2020-04-14 14:05:37,0062o000012lPoaAAE,Deutsche Bank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0XQAR
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Other,Opportunity,Opportunity,,0062o000012lPoaAAE,Deutsche Bank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0YQAR
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,SME Liquidity Manager,Opportunity,Opportunity,,0062o000012lPoaAAE,Deutsche Bank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0ZQAR
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Qualifying,0062o000012lPoaAAE,Deutsche Bank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0aQAB
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Account,Account,0052o00000A4d6MAAR,0012o00002W0oguAAB,Deutsche Bank AG,On Record,0052o000009g7UdAAI,,a029E00000Nxm0bQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:21:03,Account,Account,2020-05-07 11:37:30,0012o00002W0oguAAB,Deutsche Bank AG,On Record,0052o000009g7UdAAI,,a029E00000Nxm0cQAB
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,7,Account,Account,8,0012o00002W0oguAAB,Deutsche Bank AG,On Record,0052o000009g7UdAAI,,a029E00000Nxm0dQAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000012lQI1AAM,Berliner Volksbank - SME Liquidity Manager,,0052o000009g7UdAAI,,a029E00000Nxm0eQAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P8zUAAS,Targobank - vCFO,,0052o000009g7UdAAI,,a029E00000Nxm0fQAB
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,0.00,Opportunity,Opportunity,3375.00,0062o000012lQI1AAM,Berliner Volksbank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0gQAB
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000012lQI1AAM,Berliner Volksbank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0hQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:21:24,Opportunity,Opportunity,2020-04-20 07:40:28,0062o000012lQI1AAM,Berliner Volksbank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0iQAB
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Other,Opportunity,Opportunity,,0062o000012lQI1AAM,Berliner Volksbank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0jQAB
0129E000000XXm6QAG,Primary_Campaign_Name__c,Primary Campaign Name,SME Liquidity Manager,Opportunity,Opportunity,,0062o000012lQI1AAM,Berliner Volksbank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0kQAB
0129E000000XXm6QAG,Probability,Probability (%),0,Opportunity,Opportunity,5,0062o000012lQI1AAM,Berliner Volksbank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0lQAB
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Engage,0062o000012lQI1AAM,Berliner Volksbank - SME Liquidity Manager,On Record,0052o000009g7UdAAI,,a029E00000Nxm0mQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:21:24,Account,Account,2020-05-07 11:18:45,0012o00002W0o1NAAR,Berliner Volksbank eG,On Record,0052o000009g7UdAAI,,a029E00000Nxm0nQAB
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,0,Account,Account,1,0012o00002W0o1NAAR,Berliner Volksbank eG,On Record,0052o000009g7UdAAI,,a029E00000Nxm0oQAB
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,105000.00,Opportunity,Opportunity,35000.00,0062o000011P8zUAAS,Targobank - vCFO,On Record,0052o000009g7UdAAI,,a029E00000Nxm0pQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:22:05,Opportunity,Opportunity,2020-05-20 07:28:45,0062o000011P8zUAAS,Targobank - vCFO,On Record,0052o000009g7UdAAI,,a029E00000Nxm0qQAB
0129E000000XXm6QAG,Probability,Probability (%),30,Opportunity,Opportunity,10,0062o000011P8zUAAS,Targobank - vCFO,On Record,0052o000009g7UdAAI,,a029E00000Nxm0rQAB
0129E000000XXm6QAG,StageName,Stage,Offer,Opportunity,Opportunity,Convince,0062o000011P8zUAAS,Targobank - vCFO,On Record,0052o000009g7UdAAI,,a029E00000Nxm0sQAB
0129E000000XXm6QAG,Probability,Probability (%),40,Opportunity,Opportunity,10,0062o000011P954AAC,Commerzbank ASK,On Record,0052o000009g7UdAAI,,a029E00000Nxm0tQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:25:06,Opportunity,Opportunity,2020-05-28 09:24:12,0062o000011P954AAC,Commerzbank ASK,On Record,0052o000009g7UdAAI,,a029E00000Nxm0uQAB
0129E000000XXm6QAG,StageName,Stage,Negotiate,Opportunity,Opportunity,Convince,0062o000011P954AAC,Commerzbank ASK,On Record,0052o000009g7UdAAI,,a029E00000Nxm0vQAB
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Account,Account,0052o000009g7UAAAY,0012o00002W0oFJAAZ,N26 Bank GmbH,On Record,0052o000009g7UdAAI,,a029E00000Nxm0wQAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:28:28,Account,Account,2020-05-27 07:56:41,0012o00002W0oFJAAZ,N26 Bank GmbH,On Record,0052o000009g7UdAAI,,a029E00000Nxm0xQAB
0129E000000XXm6QAG,No_of_All_Opportunities__c,No. of All Opportunities,9,Account,Account,8,0012o00002W0oFJAAZ,N26 Bank GmbH,On Record,0052o000009g7UdAAI,,a029E00000Nxm0yQAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P95DAAS,"solarisBank AG - Transaction Categorisation (Magna, Smaug, Samsung)",,0052o000009g7VYAAY,,a029E00000Nxm0zQAB
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,3,Account,Account,2,0012o00002W0oFJAAZ,N26 Bank GmbH,On Record,0052o000009g7UdAAI,,a029E00000Nxm10QAB
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P91zAAC,Solaribank PIS for KYC (Samsung),,0052o000009g7UdAAI,,a029E00000Nxm11QAB
0129E000000XXm6QAG,ExpectedRevenue,Expected Amount,0.00,Opportunity,Opportunity,6189.60,0062o000011P91zAAC,Solaribank PIS for KYC (Samsung),On Record,0052o000009g7UdAAI,,a029E00000Nxm12QAB
0129E000000XXm6QAG,IsClosed,Closed,true,Opportunity,Opportunity,false,0062o000011P91zAAC,Solaribank PIS for KYC (Samsung),On Record,0052o000009g7UdAAI,,a029E00000Nxm13QAB
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7U9AAI,0062o000011P91zAAC,Solaribank PIS for KYC (Samsung),On Record,0052o000009g7UdAAI,,a029E00000Nxm14QAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:29:36,Opportunity,Opportunity,2020-04-28 15:12:58,0062o000011P91zAAC,Solaribank PIS for KYC (Samsung),On Record,0052o000009g7UdAAI,,a029E00000Nxm15QAB
0129E000000XXm6QAG,Loss_Reason__c,Loss Reason,Duplicate,Opportunity,Opportunity,,0062o000011P91zAAC,Solaribank PIS for KYC (Samsung),On Record,0052o000009g7UdAAI,,a029E00000Nxm16QAB
0129E000000XXm6QAG,Probability,Probability (%),0,Opportunity,Opportunity,10,0062o000011P91zAAC,Solaribank PIS for KYC (Samsung),On Record,0052o000009g7UdAAI,,a029E00000Nxm17QAB
0129E000000XXm6QAG,StageName,Stage,Closed Lost,Opportunity,Opportunity,Convince,0062o000011P91zAAC,Solaribank PIS for KYC (Samsung),On Record,0052o000009g7UdAAI,,a029E00000Nxm18QAB
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Account,Account,0052o000009g7VUAAY,0012o00002W0oFKAAZ,solarisBank AG,On Record,0052o000009g7UdAAI,,a029E00000Nxm19QAB
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:29:36,Account,Account,2020-05-25 12:18:28,0012o00002W0oFKAAZ,solarisBank AG,On Record,0052o000009g7UdAAI,,a029E00000Nxm1AQAR
0129E000000XXm6QAG,No_Opportunities_in_Pipeline__c,No. Opportunities in Pipeline,1,Account,Account,2,0012o00002W0oFKAAZ,solarisBank AG,On Record,0052o000009g7UdAAI,,a029E00000Nxm1BQAR
0129E000000XXm6QAG,CloseDate,Close Date,2020-08-28 00:00:00,Opportunity,Opportunity,2020-04-30 00:00:00,0062o000011P95DAAS,"solarisBank AG - Transaction Categorisation (Magna, Smaug, Samsung)",On Record,0052o000009gc8VAAQ,,a029E00000Nxm1CQAR
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009gc8VAAQ,Opportunity,Opportunity,0052o000009g7U9AAI,0062o000011P95DAAS,"solarisBank AG - Transaction Categorisation (Magna, Smaug, Samsung)",On Record,0052o000009gc8VAAQ,,a029E00000Nxm1DQAR
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 09:42:33,Opportunity,Opportunity,2020-04-28 15:10:35,0062o000011P95DAAS,"solarisBank AG - Transaction Categorisation (Magna, Smaug, Samsung)",On Record,0052o000009gc8VAAQ,,a029E00000Nxm1EQAR
0129E000000XXm6QAG,MRR_Monthly_Recurring_Revenue__c,MRR Monthly Recurring Revenue,30000.00,Opportunity,Opportunity,1200.00,0062o000011P95DAAS,"solarisBank AG - Transaction Categorisation (Magna, Smaug, Samsung)",On Record,0052o000009gc8VAAQ,,a029E00000Nxm1FQAR
0129E000000XXm6QAG,OTR_One_Time_Revenue__c,OTR One Time Revenue,5000.00,Opportunity,Opportunity,0.00,0062o000011P95DAAS,"solarisBank AG - Transaction Categorisation (Magna, Smaug, Samsung)",On Record,0052o000009gc8VAAQ,,a029E00000Nxm1GQAR
0129E000000XXm6QAG,Overall_Deal_Size__c,Overall Deal Size,725000.00,Opportunity,Opportunity,28800.00,0062o000011P95DAAS,"solarisBank AG - Transaction Categorisation (Magna, Smaug, Samsung)",On Record,0052o000009gc8VAAQ,,a029E00000Nxm1HQAR
0129E000000XXm6QAG,Priority__c,Priority,Prio 1,Opportunity,Opportunity,Prio 3,0062o000011P95DAAS,"solarisBank AG - Transaction Categorisation (Magna, Smaug, Samsung)",On Record,0052o000009gc8VAAQ,,a029E00000Nxm1IQAR
0129E000000XXm6QAG,Revenue_Start_Date__c,Revenue Start Date,2020-09-01 00:00:00,Opportunity,Opportunity,2020-07-31 00:00:00,0062o000011P95DAAS,"solarisBank AG - Transaction Categorisation (Magna, Smaug, Samsung)",On Record,0052o000009gc8VAAQ,,a029E00000Nxm1JQAR
0129E000000eAnDQAU,,,,Account,Account,,0012o00002eOcXEAA0,Ping An Global Voyager Fund,,0052o000009gcbrAAA,,a029E00000Nxm1KQAR
0129E000000eAnDQAU,,,,Contact,Contact,,0032o00002oX2aeAAC,Wang,,0052o000009gcbrAAA,,a029E00000Nxm1LQAR
0129E000000eAnDQAU,,,,Contact,Contact,,0032o00002cUNtQAAW,Lacey,,0052o000009gcbrAAA,,a029E00000Nxm1MQAR
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000013QuZeAAK,Digitales Beratungstool - Gothaer,,0052o000008zGqfAAE,,a029E00000Nxm1NQAR
0129E000000XXm6QAG,LastModifiedById,Last Modified By ID,0052o000009g7UdAAI,Opportunity,Opportunity,0052o000009g7TrAAI,0062o000013QwkNAAS,N26 - Upsell ASK,On Record,0052o000009g7UdAAI,,a029E00000Nxm1OQAR
0129E000000XXm6QAG,LastModifiedDate,Last Modified Date,2020-05-28 10:39:04,Opportunity,Opportunity,2020-05-28 09:32:39,0062o000013QwkNAAS,N26 - Upsell ASK,On Record,0052o000009g7UdAAI,,a029E00000Nxm1PQAR
0129E000000XXm6QAG,Limited_Access_Name__c,Limited Access Name,Finleap Connect Standard Sales - Claudia Kettmann - 2020-05-28,Opportunity,Opportunity,Finleap Connect Standard Sales - Julia Urmetzer - 2020-05-28,0062o000013QwkNAAS,N26 - Upsell ASK,On Record,0052o000009g7UdAAI,,a029E00000Nxm1QQAR
0129E000000XXm6QAG,OwnerId,Owner ID,0052o000009g7UAAAY,Opportunity,Opportunity,0052o000009g7UdAAI,0062o000013QwkNAAS,N26 - Upsell ASK,On Record,0052o000009g7UdAAI,,a029E00000Nxm1RQAR
0129E000000eAnDQAU,,,,Opportunity,Opportunity,,0062o000011P92EAAS,"SwissLife - AIS, DigiBank App to SwissLife customers",,0052o000009g7UdAAI,,a029E00000Nxm1SQAR
